_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,do_the_photos_capture_any_event_or_incident,do_the_photos_capture_any_event_or_incident:confidence,enter_the_code_at_the_bottom_of_the_above_link,if_there_is_an_event_copy_the_highlighted_keyword_to_here_colored_in_blue_on_each_row,orig__golden,orig_do_the_photos_capture_any_event_or_incident,do_the_photos_capture_any_event_or_incident_gold,do_the_photos_capture_any_event_or_incident_gold_reason,orig_enter_the_code_at_the_bottom_of_the_above_link,enter_the_code_at_the_bottom_of_the_above_link_gold,enter_the_code_at_the_bottom_of_the_above_link_gold_reason,url
253616215,false,finalized,2,2/13/2013 03:00:06,No,1.0,"105672
105672","random
",,,,,,105672,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114aac1c2a3754cfe66c1c2
253616216,false,finalized,2,2/13/2013 03:01:03,No,1.0,"270538
270538","270538
",,,,,,270538,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511481aac2a3754cfe668e7a
253616217,false,finalized,2,2/13/2013 02:53:41,No,1.0,"922509
922509","
",,,,,,922509,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147cffc2a3754cfe668876
253616218,false,finalized,2,2/13/2013 02:59:37,No,0.5282,"230317
230317","
broadway",,,,,,230317,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148108c2a3754cfe668df8
253616219,false,finalized,2,2/13/2013 02:47:50,No,1.0,"154262
154262","
",,,,,,154262,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148b02c2a3754cfe669a67
253616220,false,finalized,2,2/13/2013 03:08:45,No,1.0,"557609
557609","
",,,,,,557609,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147eeec2a3754cfe668b12
253616221,false,finalized,2,2/13/2013 03:15:26,No,1.0,"555971
555971","555971
",,,,,,555971,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148762c2a3754cfe6695f2
253616222,false,finalized,2,2/13/2013 03:01:42,No,1.0,"93377
93377","no unique activity
",,,,,,93377,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148dadc2a3754cfe669f2a
253616223,false,finalized,2,2/13/2013 02:59:15,No,1.0,"388523
975895","388523
",,,,,,975895,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147ccac2a3754cfe668845
253616224,false,finalized,2,2/13/2013 03:16:57,No,1.0,"982239
982239","
",,,,,,982239,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114962dc2a3754cfe66aa7d
253616225,false,finalized,3,2/13/2013 03:16:42,No,1.0,"151671
151671
151671","

",,,,,,151671,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148095c2a3754cfe668d84
253616226,false,finalized,2,2/13/2013 03:08:39,No,1.0,"114062
114062","
",,,,,,114062,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a2ac2a3754cfe66856f
253616227,false,finalized,2,2/13/2013 03:10:16,No,0.52,"25412
25412","brooklyn
",,,,,,25412,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f85c2a3754cfe668bd3
253616228,false,finalized,2,2/13/2013 03:23:08,No,1.0,"186403
186403","
",,,,,,186403,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148891c2a3754cfe669756
253616229,false,finalized,2,2/13/2013 03:28:54,Yes,1.0,"992909
992909","de
Walking Dead Footbal Game",,,,,,992909,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147aebc2a3754cfe668685
253616230,false,finalized,2,2/13/2013 03:03:39,No,1.0,"240858
240858","
",,,,,,240858,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114a199c2a3754cfe66b7ba
253616231,false,finalized,2,2/13/2013 02:43:47,No,1.0,"232202
232202","232202
",,,,,,232202,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511484edc2a3754cfe669261
253616232,false,finalized,2,2/13/2013 03:14:40,No,1.0,"938516
938516","
",,,,,,938516,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147e25c2a3754cfe668a1b
253616233,false,finalized,2,2/13/2013 03:01:26,No,1.0,"151752
151752","
",,,,,,151752,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148486c2a3754cfe669147
253616234,false,finalized,2,2/13/2013 03:04:31,No,1.0,"448680
448680","
",,,,,,448680,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147dcac2a3754cfe66896b
253616235,false,finalized,2,2/13/2013 03:13:20,No,1.0,"267660
645013","
645013",,,,,,267660,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148bf7c2a3754cfe669c90
253616236,false,finalized,2,2/13/2013 02:51:42,No,1.0,"338355
338355","random
",,,,,,338355,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511482cec2a3754cfe668f71
253616237,false,finalized,2,2/13/2013 03:08:34,No,1.0,"153290
153290","
",,,,,,153290,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114961ec2a3754cfe66aa2d
253616238,false,finalized,2,2/13/2013 03:16:20,No,1.0,"514903
514903","
514903",,,,,,514903,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148937c2a3754cfe66980f
253616239,false,finalized,2,2/13/2013 03:14:34,No,1.0,"24667
24667","
",,,,,,24667,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148c29c2a3754cfe669ce0
253616240,false,finalized,2,2/13/2013 03:04:25,Yes,0.5169,"300525
300525","300525
thanks",,,,,,300525,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147864c2a3754cfe668473
253616241,false,finalized,2,2/13/2013 03:10:58,No,1.0,"398455
398455","
",,,,,,398455,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114849ec2a3754cfe66919e
253616242,false,finalized,2,2/13/2013 03:26:34,No,1.0,"598950
598950","
",,,,,,598950,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511485dac2a3754cfe6693aa
253616243,false,finalized,2,2/13/2013 02:58:47,No,1.0,"599240
388523","
388523",,,,,,599240,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148d2bc2a3754cfe669e2f
253616244,false,finalized,3,2/13/2013 03:41:26,No,0.6916,"679560
679560
679560","
sisterhood love hillsongnyc church tonight hillsong ladies
Sisterhood love hillsongnyc church tonight hillsong ladies",,,,,,679560,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148ca8c2a3754cfe669d6a
253616245,false,finalized,2,2/13/2013 03:04:37,No,0.5189,"701284
701284","ma
no",,,,,,701284,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114aabbc2a3754cfe66c1b2
253616246,false,finalized,2,2/13/2013 03:04:48,No,1.0,"452981
452981","452981
",,,,,,452981,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149545c2a3754cfe66a86b
253616247,false,finalized,2,2/13/2013 03:10:58,No,0.534,"171751
171751","photo
",,,,,,171751,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147edec2a3754cfe668af5
253616248,false,finalized,2,2/13/2013 03:02:33,No,1.0,"822396
822396","822396
",,,,,,822396,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148c74c2a3754cfe669d64
253616249,false,finalized,2,2/13/2013 02:59:29,No,1.0,"485493
485493","
",,,,,,485493,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148b01c2a3754cfe669a62
253616250,false,finalized,2,2/13/2013 03:10:10,No,1.0,"747144
747144","
",,,,,,747144,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511479d2c2a3754cfe66854e
253616251,false,finalized,2,2/13/2013 03:18:56,No,1.0,"997473
997473","
",,,,,,997473,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114928cc2a3754cfe66a583
253616252,false,finalized,2,2/13/2013 03:04:37,No,1.0,"711997
711997","
no",,,,,,711997,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148579c2a3754cfe66934f
253616253,false,finalized,2,2/13/2013 03:13:53,Yes,0.5329,"693373
693373","
PHotography",,,,,,693373,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114802fc2a3754cfe668c87
253616254,false,finalized,2,2/13/2013 03:07:54,Not Sure,0.5137,"129220
129220","
",,,,,,129220,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114881fc2a3754cfe6696d3
253616255,false,finalized,2,2/13/2013 03:06:54,No,1.0,"505867
505867","
",,,,,,505867,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114911dc2a3754cfe66a389
253616256,false,finalized,2,2/13/2013 03:00:06,No,1.0,"756992
756992","
",,,,,,756992,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114848cc2a3754cfe669175
253616257,false,finalized,2,2/13/2013 03:06:43,No,1.0,"592475
592475","
",,,,,,592475,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147dd2c2a3754cfe668977
253616258,false,finalized,2,2/13/2013 03:15:26,No,1.0,"436879
436879","
",,,,,,436879,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511489b4c2a3754cfe66987f
253616259,false,finalized,2,2/13/2013 02:37:09,No,0.5163,"896989
896989","
empirestatebuilding",,,,,,896989,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147e91c2a3754cfe668aa3
253616260,false,finalized,2,2/13/2013 03:02:43,No,1.0,"41967
41967","
",,,,,,41967,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511487edc2a3754cfe669692
253616261,false,finalized,2,2/13/2013 03:13:20,No,1.0,"359112
359112","
359112",,,,,,359112,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114871dc2a3754cfe669590
253616262,false,finalized,2,2/13/2013 03:04:57,No,1.0,"576151
576151","
",,,,,,576151,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147878c2a3754cfe668491
253616263,false,finalized,2,2/13/2013 03:07:26,No,1.0,"466091
466091","
",,,,,,466091,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147fa6c2a3754cfe668c3d
253616264,false,finalized,2,2/13/2013 03:03:00,No,1.0,"407752
407752","
",,,,,,407752,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148b55c2a3754cfe669ab4
253616265,false,finalized,2,2/13/2013 03:17:20,No,1.0,"428585
428585","
",,,,,,428585,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a6ec2a3754cfe6685fe
253616266,false,finalized,2,2/13/2013 03:03:03,No,1.0,"743761
743761","
no",,,,,,743761,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147cb1c2a3754cfe66881a
253616267,false,finalized,2,2/13/2013 03:04:29,No,1.0,"260025
260025","
",,,,,,260025,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148debc2a3754cfe669f3f
253616268,false,finalized,2,2/13/2013 03:04:57,No,1.0,"854722
854722","
no unique activity",,,,,,854722,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148ba8c2a3754cfe669b82
253616269,false,finalized,2,2/13/2013 03:00:06,No,1.0,"16417
16417","
",,,,,,16417,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149ac2c2a3754cfe66af92
253616270,false,finalized,2,2/13/2013 03:01:30,No,1.0,"202673
202673","
202673",,,,,,202673,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148cd9c2a3754cfe669de6
253616271,false,finalized,2,2/13/2013 03:00:23,No,1.0,"784949
784949","
",,,,,,784949,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148b43c2a3754cfe669aa1
253616272,false,finalized,2,2/13/2013 03:14:37,No,1.0,"625496
625496","
",,,,,,625496,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114780dc2a3754cfe668454
253616273,false,finalized,3,2/13/2013 03:29:18,No,0.6391,"855982
855982
855982","great academy everyone classes den preparing december

",,,,,,855982,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148883c2a3754cfe66973c
253616274,false,finalized,2,2/13/2013 02:42:11,No,1.0,"124567
124567","random
",,,,,,124567,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511482b8c2a3754cfe668f33
253616275,false,finalized,2,2/13/2013 03:09:33,No,1.0,"556917
556917","
",,,,,,556917,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114899cc2a3754cfe669869
253616276,false,finalized,2,2/13/2013 03:02:55,No,1.0,"101418
101418","
101418",,,,,,101418,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148257c2a3754cfe668eca
253616277,false,finalized,2,2/13/2013 03:10:18,No,1.0,"390326
390326","no unique activity
",,,,,,390326,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114a339c2a3754cfe66b974
253616278,false,finalized,2,2/13/2013 03:07:06,Not Sure,1.0,"556284
556284","
",,,,,,556284,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114783ec2a3754cfe668456
253616279,false,finalized,3,2/13/2013 03:16:42,No,1.0,"76472
76472
76472","

",,,,,,76472,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511478cbc2a3754cfe6684af
253616280,false,finalized,2,2/13/2013 02:58:08,No,1.0,"908436
388523","
388523",,,,,,908436,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148e7bc2a3754cfe66a056
253616281,false,finalized,2,2/13/2013 03:14:09,No,1.0,"630830
630830","
",,,,,,630830,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148339c2a3754cfe668fb7
253616282,false,finalized,2,2/13/2013 03:15:40,Yes,0.505,"216982
216982","
",,,,,,216982,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a85c2a3754cfe668609
253616283,false,finalized,2,2/13/2013 03:49:14,No,1.0,"559613
559613","
559613",,,,,,559613,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148650c2a3754cfe66948f
253616284,false,finalized,2,2/13/2013 03:04:57,No,1.0,"732318
732318","
no unique activity",,,,,,732318,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147d99c2a3754cfe668927
253616285,false,finalized,2,2/13/2013 03:14:41,Yes,0.5136,"173637
173637","holiday hop ingridmichaelson ingrid yay
",,,,,,173637,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147caac2a3754cfe668801
253616286,false,finalized,2,2/13/2013 02:58:21,No,1.0,"437817
437817","
",,,,,,437817,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148b63c2a3754cfe669ade
253616287,false,finalized,2,2/13/2013 03:16:22,Yes,0.5015,"756779
756779","
bazaar night brooklynnightbazaar brooklyn williamsburg warehouse",,,,,,756779,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114a32ac2a3754cfe66b938
253616288,false,finalized,2,2/13/2013 03:01:03,No,1.0,"247247
247247","
",,,,,,247247,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114834ac2a3754cfe668fe3
253616289,false,finalized,2,2/13/2013 03:12:28,No,1.0,"575531
575531","no unique activity
",,,,,,575531,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148831c2a3754cfe66970c
253616290,false,finalized,2,2/13/2013 03:04:57,No,1.0,"535792
535792","
no unique activity",,,,,,535792,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147b20c2a3754cfe668697
253616291,false,finalized,2,2/13/2013 03:06:00,No,1.0,"717736
717736","
",,,,,,717736,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148b60c2a3754cfe669adb
253616292,false,finalized,2,2/13/2013 03:08:00,No,1.0,"390617
390617","
",,,,,,390617,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114a346c2a3754cfe66b9ad
253616293,false,finalized,3,2/13/2013 03:23:08,No,1.0,"424537
424537
424537","

",,,,,,424537,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148060c2a3754cfe668cd4
253616294,false,finalized,2,2/13/2013 03:14:37,No,1.0,"575785
575785","
",,,,,,575785,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148d2bc2a3754cfe669e33
253616295,false,finalized,2,2/13/2013 03:10:28,No,1.0,"801282
801282","
",,,,,,801282,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149542c2a3754cfe66a85b
253616296,false,finalized,2,2/13/2013 02:57:06,No,1.0,"249447
249447","
",,,,,,249447,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148ea4c2a3754cfe66a0c5
253616297,false,finalized,2,2/13/2013 02:58:21,No,1.0,"364544
364544","
",,,,,,364544,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148637c2a3754cfe669465
253616298,false,finalized,3,2/13/2013 03:29:18,Yes,0.6843,"48423
48423
48423","centralpark
centralpark
",,,,,,48423,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149045c2a3754cfe66a271
253616299,false,finalized,2,2/13/2013 03:02:43,No,1.0,"498941
498941","498941
",,,,,,498941,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149593c2a3754cfe66a8e0
253616300,false,finalized,3,2/13/2013 03:41:26,No,0.6808,"770753
770753
770753","

Soho fyreolympic shopping holiday etsy hoe wirestore weinstin wortel classic  birthday happy arrival",,,,,,770753,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147bdac2a3754cfe668744
253616301,false,finalized,2,2/13/2013 03:00:41,No,0.5039,"957939
957939","
love",,,,,,957939,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148063c2a3754cfe668ce2
253616302,false,finalized,2,2/13/2013 03:26:34,No,0.5128,"427349
427349","etsyholidayshop
",,,,,,427349,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147c20c2a3754cfe668769
253616303,false,finalized,2,2/13/2013 03:14:48,Yes,0.5472,"49455
49455","
Columbus Circle",,,,,,49455,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148192c2a3754cfe668e61
253616304,false,finalized,2,2/13/2013 03:16:32,No,1.0,"355396
355396","
",,,,,,355396,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a8fc2a3754cfe66999d
253616305,false,finalized,2,2/13/2013 03:18:26,No,1.0,"900299
900299","
no",,,,,,900299,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148af5c2a3754cfe669a47
253616306,false,finalized,2,2/13/2013 02:51:42,No,1.0,"489784
489784","489784
",,,,,,489784,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148138c2a3754cfe668e28
253616307,false,finalized,2,2/13/2013 03:03:32,No,1.0,"132731
132731","
",,,,,,132731,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114835fc2a3754cfe669019
253616308,false,finalized,2,2/13/2013 03:09:33,No,1.0,"684876
684876","684876
",,,,,,684876,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114870cc2a3754cfe66955f
253616309,false,finalized,2,2/13/2013 03:01:23,Yes,0.5018,"998419
998419","love
no",,,,,,998419,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511482b9c2a3754cfe668f39
253616310,false,finalized,2,2/13/2013 03:16:20,No,1.0,"755102
755102","
",,,,,,755102,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149110c2a3754cfe66a364
253616311,false,finalized,2,2/13/2013 03:13:12,No,1.0,"924495
924495","no unique activity
",,,,,,924495,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114bf0bc2a3754cfe66d747
253616312,false,finalized,2,2/13/2013 03:17:20,No,1.0,"326236
326236","
",,,,,,326236,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148668c2a3754cfe6694c9
253616313,false,finalized,2,2/13/2013 03:14:39,No,1.0,"659418
659418","
",,,,,,659418,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114906dc2a3754cfe66a288
253616314,false,finalized,2,2/13/2013 03:03:05,No,1.0,"781553
781553","
",,,,,,781553,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148e6fc2a3754cfe66a02f
253616315,false,finalized,2,2/13/2013 03:14:35,No,1.0,"781131
781131","
",,,,,,781131,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511494ebc2a3754cfe66a828
253616316,false,finalized,2,2/13/2013 03:13:15,Yes,0.5169,"719003
719003","719003
bryant",,,,,,719003,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f61c2a3754cfe668b8f
253616317,false,finalized,2,2/13/2013 03:14:07,No,1.0,"113268
113268","
",,,,,,113268,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114bc9fc2a3754cfe66d506
253616318,false,finalized,2,2/13/2013 03:15:26,No,1.0,"643062
643062","643062
",,,,,,643062,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114a207c2a3754cfe66b83a
253616319,false,finalized,2,2/13/2013 03:09:40,No,1.0,"866033
866033","no unique activity
",,,,,,866033,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148acac2a3754cfe6699bb
253616320,false,finalized,2,2/13/2013 02:53:41,No,1.0,"227318
227318","random
",,,,,,227318,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114bc9ec2a3754cfe66d500
